danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0.366,0.104,9,-18.928,0,0.0423,0.975,0.919,0.0958,0.158,151.013,audio_features,7Dd0kXaamsuqsyVAsz1g76,spotify:track:7Dd0kXaamsuqsyVAsz1g76,https://api.spotify.com/v1/tracks/7Dd0kXaamsuqsyVAsz1g76,https://api.spotify.com/v1/audio-analysis/7Dd0kXaamsuqsyVAsz1g76,175914,3
0.88,0.38,6,-7.811,1,0.0605,0.639,0.0,0.124,0.912,105.982,audio_features,1Ddj6nkhUP3lHpLvDqPsvC,spotify:track:1Ddj6nkhUP3lHpLvDqPsvC,https://api.spotify.com/v1/tracks/1Ddj6nkhUP3lHpLvDqPsvC,https://api.spotify.com/v1/audio-analysis/1Ddj6nkhUP3lHpLvDqPsvC,184476,4
0.609,0.127,8,-13.268,1,0.0564,0.969,0.955,0.0877,0.21,106.779,audio_features,3chcNGcQQ03xEFX5NcgmL7,spotify:track:3chcNGcQQ03xEFX5NcgmL7,https://api.spotify.com/v1/tracks/3chcNGcQQ03xEFX5NcgmL7,https://api.spotify.com/v1/audio-analysis/3chcNGcQQ03xEFX5NcgmL7,170063,4
0.366,0.377,9,-13.743,1,0.0527,0.915,0.00112,0.91,0.716,145.757,audio_features,2z1HcH3hHiuo9nN3Jy7HEM,spotify:track:2z1HcH3hHiuo9nN3Jy7HEM,https://api.spotify.com/v1/tracks/2z1HcH3hHiuo9nN3Jy7HEM,https://api.spotify.com/v1/audio-analysis/2z1HcH3hHiuo9nN3Jy7HEM,267627,4
0.77,0.287,5,-13.084,0,0.0337,0.931,0.936,0.107,0.346,95.047,audio_features,2G8Xiu7wZQUqlumiYJ1fUa,spotify:track:2G8Xiu7wZQUqlumiYJ1fUa,https://api.spotify.com/v1/tracks/2G8Xiu7wZQUqlumiYJ1fUa,https://api.spotify.com/v1/audio-analysis/2G8Xiu7wZQUqlumiYJ1fUa,183716,4
0.467,0.421,10,-8.843,0,0.031,0.191,0.0,0.116,0.335,74.96,audio_features,5JxZgmOjx6j1StzrOq85HK,spotify:track:5JxZgmOjx6j1StzrOq85HK,https://api.spotify.com/v1/tracks/5JxZgmOjx6j1StzrOq85HK,https://api.spotify.com/v1/audio-analysis/5JxZgmOjx6j1StzrOq85HK,267467,4
0.562,0.184,3,-11.438,1,0.0309,0.887,0.0,0.097,0.225,130.099,audio_features,4vASitNOrt7wFkeZvvI8zz,spotify:track:4vASitNOrt7wFkeZvvI8zz,https://api.spotify.com/v1/tracks/4vASitNOrt7wFkeZvvI8zz,https://api.spotify.com/v1/audio-analysis/4vASitNOrt7wFkeZvvI8zz,213252,3
0.439,0.434,1,-7.739,0,0.0274,0.461,1.12e-05,0.101,0.259,140.733,audio_features,0iEIgJHGHLZjo32miuclJL,spotify:track:0iEIgJHGHLZjo32miuclJL,https://api.spotify.com/v1/tracks/0iEIgJHGHLZjo32miuclJL,https://api.spotify.com/v1/audio-analysis/0iEIgJHGHLZjo32miuclJL,309160,4
0.665,0.167,5,-13.579,1,0.0574,0.936,0.878,0.0937,0.189,138.77,audio_features,3PQk8e3IjpAYkc1MmTaXOR,spotify:track:3PQk8e3IjpAYkc1MmTaXOR,https://api.spotify.com/v1/tracks/3PQk8e3IjpAYkc1MmTaXOR,https://api.spotify.com/v1/audio-analysis/3PQk8e3IjpAYkc1MmTaXOR,214738,4
0.432,0.459,7,-8.749,1,0.025,0.0018,0.0,0.107,0.235,92.0,audio_features,7jSBdyuCXFmlbVxYXjOCDC,spotify:track:7jSBdyuCXFmlbVxYXjOCDC,https://api.spotify.com/v1/tracks/7jSBdyuCXFmlbVxYXjOCDC,https://api.spotify.com/v1/audio-analysis/7jSBdyuCXFmlbVxYXjOCDC,283120,4
0.328,0.0686,3,-21.29,1,0.0371,0.953,0.94,0.109,0.106,94.964,audio_features,15mjy5bASquTvMF69xse8n,spotify:track:15mjy5bASquTvMF69xse8n,https://api.spotify.com/v1/tracks/15mjy5bASquTvMF69xse8n,https://api.spotify.com/v1/audio-analysis/15mjy5bASquTvMF69xse8n,185295,4
0.285,0.408,9,-13.634,0,0.0471,0.763,0.0049,0.377,0.217,175.226,audio_features,4QITKZ6SIV1eL5vJdeicRo,spotify:track:4QITKZ6SIV1eL5vJdeicRo,https://api.spotify.com/v1/tracks/4QITKZ6SIV1eL5vJdeicRo,https://api.spotify.com/v1/audio-analysis/4QITKZ6SIV1eL5vJdeicRo,377560,4
0.65,0.203,0,-14.548,1,0.0314,0.881,0.653,0.103,0.194,86.954,audio_features,0tQeBw5ypNqd0cNGWa4POM,spotify:track:0tQeBw5ypNqd0cNGWa4POM,https://api.spotify.com/v1/tracks/0tQeBw5ypNqd0cNGWa4POM,https://api.spotify.com/v1/audio-analysis/0tQeBw5ypNqd0cNGWa4POM,205822,4
0.73,0.134,3,-13.731,1,0.0444,0.929,0.0,0.115,0.321,117.069,audio_features,4pwjpAK9beEIxaA0yG4JmG,spotify:track:4pwjpAK9beEIxaA0yG4JmG,https://api.spotify.com/v1/tracks/4pwjpAK9beEIxaA0yG4JmG,https://api.spotify.com/v1/audio-analysis/4pwjpAK9beEIxaA0yG4JmG,246500,4
0.316,0.114,3,-19.021,1,0.0386,0.96,0.885,0.12,0.159,78.905,audio_features,1yuJaM4PXjwKW7R3Yy4ofj,spotify:track:1yuJaM4PXjwKW7R3Yy4ofj,https://api.spotify.com/v1/tracks/1yuJaM4PXjwKW7R3Yy4ofj,https://api.spotify.com/v1/audio-analysis/1yuJaM4PXjwKW7R3Yy4ofj,191332,3
0.719,0.609,11,-5.648,0,0.0382,0.0674,0.0,0.117,0.836,85.456,audio_features,2fW669XemOdBBStneImx2g,spotify:track:2fW669XemOdBBStneImx2g,https://api.spotify.com/v1/tracks/2fW669XemOdBBStneImx2g,https://api.spotify.com/v1/audio-analysis/2fW669XemOdBBStneImx2g,220840,4
0.722,0.49,5,-10.659,0,0.0318,0.728,0.933,0.0633,0.699,129.95,audio_features,7C4XF1ZjayG3iAtv7XkHCS,spotify:track:7C4XF1ZjayG3iAtv7XkHCS,https://api.spotify.com/v1/tracks/7C4XF1ZjayG3iAtv7XkHCS,https://api.spotify.com/v1/audio-analysis/7C4XF1ZjayG3iAtv7XkHCS,401334,4
0.657,0.471,10,-10.779,0,0.0556,0.571,0.0,0.063,0.393,134.799,audio_features,0MWrQbrxEOcmTgL3ESfPTg,spotify:track:0MWrQbrxEOcmTgL3ESfPTg,https://api.spotify.com/v1/tracks/0MWrQbrxEOcmTgL3ESfPTg,https://api.spotify.com/v1/audio-analysis/0MWrQbrxEOcmTgL3ESfPTg,223000,4
0.593,0.206,5,-15.862,0,0.0369,0.86,0.531,0.137,0.19,69.924,audio_features,2plqBnZdHaZs4GjxTxYoV3,spotify:track:2plqBnZdHaZs4GjxTxYoV3,https://api.spotify.com/v1/tracks/2plqBnZdHaZs4GjxTxYoV3,https://api.spotify.com/v1/audio-analysis/2plqBnZdHaZs4GjxTxYoV3,288206,4
0.78,0.255,8,-13.583,0,0.0564,0.806,0.000606,0.138,0.709,110.101,audio_features,13AuVygwJeD3lNizt4OW08,spotify:track:13AuVygwJeD3lNizt4OW08,https://api.spotify.com/v1/tracks/13AuVygwJeD3lNizt4OW08,https://api.spotify.com/v1/audio-analysis/13AuVygwJeD3lNizt4OW08,158174,4
0.75,0.4,8,-9.792,0,0.0433,0.401,7.25e-05,0.357,0.51,80.444,audio_features,1upoLdC9PSt1l33dtWteka,spotify:track:1upoLdC9PSt1l33dtWteka,https://api.spotify.com/v1/tracks/1upoLdC9PSt1l33dtWteka,https://api.spotify.com/v1/audio-analysis/1upoLdC9PSt1l33dtWteka,235172,4
0.904,0.413,0,-8.886,1,0.0426,0.621,3.97e-06,0.0905,0.442,124.013,audio_features,5Sv49TBkMR6Q5exf9IUhzK,spotify:track:5Sv49TBkMR6Q5exf9IUhzK,https://api.spotify.com/v1/tracks/5Sv49TBkMR6Q5exf9IUhzK,https://api.spotify.com/v1/audio-analysis/5Sv49TBkMR6Q5exf9IUhzK,233221,4
0.527,0.322,3,-7.146,1,0.0484,0.833,0.0,0.0962,0.344,82.631,audio_features,06R0AVKrZM91OJf1ubm80d,spotify:track:06R0AVKrZM91OJf1ubm80d,https://api.spotify.com/v1/tracks/06R0AVKrZM91OJf1ubm80d,https://api.spotify.com/v1/audio-analysis/06R0AVKrZM91OJf1ubm80d,216413,5
0.641,0.0551,6,-16.787,1,0.0556,0.948,0.874,0.102,0.125,110.745,audio_features,0ifzRyatJFC06UI0hbr34H,spotify:track:0ifzRyatJFC06UI0hbr34H,https://api.spotify.com/v1/tracks/0ifzRyatJFC06UI0hbr34H,https://api.spotify.com/v1/audio-analysis/0ifzRyatJFC06UI0hbr34H,224862,4
0.468,0.0677,7,-19.271,1,0.0827,0.984,0.937,0.284,0.283,131.424,audio_features,2jTOjHIUiEcj4XukEN8fHZ,spotify:track:2jTOjHIUiEcj4XukEN8fHZ,https://api.spotify.com/v1/tracks/2jTOjHIUiEcj4XukEN8fHZ,https://api.spotify.com/v1/audio-analysis/2jTOjHIUiEcj4XukEN8fHZ,221518,3
0.684,0.126,11,-13.612,0,0.0536,0.922,0.519,0.0953,0.187,108.514,audio_features,371hhnpqPMob4fxgAsvZRH,spotify:track:371hhnpqPMob4fxgAsvZRH,https://api.spotify.com/v1/tracks/371hhnpqPMob4fxgAsvZRH,https://api.spotify.com/v1/audio-analysis/371hhnpqPMob4fxgAsvZRH,228670,4
0.591,0.278,3,-9.498,1,0.0246,0.71,6.47e-06,0.0894,0.333,77.333,audio_features,10e0ks8fitauSEzbkT0P5U,spotify:track:10e0ks8fitauSEzbkT0P5U,https://api.spotify.com/v1/tracks/10e0ks8fitauSEzbkT0P5U,https://api.spotify.com/v1/audio-analysis/10e0ks8fitauSEzbkT0P5U,242602,4
0.373,0.0329,8,-21.384,1,0.0383,0.978,8.14e-06,0.0828,0.225,106.167,audio_features,05DBUkPd0HvnFEiYuKpokc,spotify:track:05DBUkPd0HvnFEiYuKpokc,https://api.spotify.com/v1/tracks/05DBUkPd0HvnFEiYuKpokc,https://api.spotify.com/v1/audio-analysis/05DBUkPd0HvnFEiYuKpokc,231271,4
0.463,0.367,10,-5.881,0,0.0686,0.769,0.0,0.0782,0.577,87.689,audio_features,2o5woNaj4eQXCwbrJ001A2,spotify:track:2o5woNaj4eQXCwbrJ001A2,https://api.spotify.com/v1/tracks/2o5woNaj4eQXCwbrJ001A2,https://api.spotify.com/v1/audio-analysis/2o5woNaj4eQXCwbrJ001A2,192277,4
0.433,0.345,4,-12.359,1,0.0408,0.77,0.0134,0.0852,0.359,96.902,audio_features,7vfUckMMbDoeUtEkbQGtWX,spotify:track:7vfUckMMbDoeUtEkbQGtWX,https://api.spotify.com/v1/tracks/7vfUckMMbDoeUtEkbQGtWX,https://api.spotify.com/v1/audio-analysis/7vfUckMMbDoeUtEkbQGtWX,286720,4
0.782,0.276,8,-9.018,1,0.0399,0.698,0.0,0.186,0.558,120.155,audio_features,69qCg7Wvz0f5YLkcD6sKX1,spotify:track:69qCg7Wvz0f5YLkcD6sKX1,https://api.spotify.com/v1/tracks/69qCg7Wvz0f5YLkcD6sKX1,https://api.spotify.com/v1/audio-analysis/69qCg7Wvz0f5YLkcD6sKX1,165883,4
0.658,0.146,2,-14.02,1,0.0572,0.9,0.84,0.0738,0.18,95.866,audio_features,3dwwi0aFPGelvC9qKx4OGv,spotify:track:3dwwi0aFPGelvC9qKx4OGv,https://api.spotify.com/v1/tracks/3dwwi0aFPGelvC9qKx4OGv,https://api.spotify.com/v1/audio-analysis/3dwwi0aFPGelvC9qKx4OGv,215295,4
0.748,0.3,10,-9.117,1,0.0692,0.917,0.00177,0.0969,0.552,147.92,audio_features,73RAIXaQS2gQWXMA2d0cwB,spotify:track:73RAIXaQS2gQWXMA2d0cwB,https://api.spotify.com/v1/tracks/73RAIXaQS2gQWXMA2d0cwB,https://api.spotify.com/v1/audio-analysis/73RAIXaQS2gQWXMA2d0cwB,186707,4
0.305,0.116,9,-19.99,0,0.0531,0.985,0.902,0.114,0.113,123.947,audio_features,1N6K33guspxiyifaADuVqO,spotify:track:1N6K33guspxiyifaADuVqO,https://api.spotify.com/v1/tracks/1N6K33guspxiyifaADuVqO,https://api.spotify.com/v1/audio-analysis/1N6K33guspxiyifaADuVqO,261735,5
0.658,0.336,3,-8.935,0,0.0624,0.751,0.0,0.11,0.49,91.676,audio_features,0QSpX88FigdeGYsrAQZj9C,spotify:track:0QSpX88FigdeGYsrAQZj9C,https://api.spotify.com/v1/tracks/0QSpX88FigdeGYsrAQZj9C,https://api.spotify.com/v1/audio-analysis/0QSpX88FigdeGYsrAQZj9C,171611,4
0.433,0.447,2,-14.319,1,0.0381,0.883,0.957,0.207,0.771,111.936,audio_features,5tDnITSxvsux1oMfP0HPwF,spotify:track:5tDnITSxvsux1oMfP0HPwF,https://api.spotify.com/v1/tracks/5tDnITSxvsux1oMfP0HPwF,https://api.spotify.com/v1/audio-analysis/5tDnITSxvsux1oMfP0HPwF,135976,4
0.75,0.4,8,-9.792,0,0.0433,0.401,7.25e-05,0.357,0.51,80.444,audio_features,1upoLdC9PSt1l33dtWteka,spotify:track:1upoLdC9PSt1l33dtWteka,https://api.spotify.com/v1/tracks/1upoLdC9PSt1l33dtWteka,https://api.spotify.com/v1/audio-analysis/1upoLdC9PSt1l33dtWteka,235172,4
0.389,0.415,8,-5.77,1,0.0307,0.881,2.29e-06,0.138,0.344,139.417,audio_features,1tLP9KYxSAv1sGz9UQpGPf,spotify:track:1tLP9KYxSAv1sGz9UQpGPf,https://api.spotify.com/v1/tracks/1tLP9KYxSAv1sGz9UQpGPf,https://api.spotify.com/v1/audio-analysis/1tLP9KYxSAv1sGz9UQpGPf,313627,4
0.743,0.17,7,-11.35,1,0.057,0.942,0.467,0.0891,0.182,123.137,audio_features,5heObewa8Y6mtb9vU5G8F6,spotify:track:5heObewa8Y6mtb9vU5G8F6,https://api.spotify.com/v1/tracks/5heObewa8Y6mtb9vU5G8F6,https://api.spotify.com/v1/audio-analysis/5heObewa8Y6mtb9vU5G8F6,144149,4
0.496,0.414,5,-9.516,1,0.0318,0.614,0.000189,0.205,0.203,85.957,audio_features,368v5JTGPeCAUtqoyZyBRY,spotify:track:368v5JTGPeCAUtqoyZyBRY,https://api.spotify.com/v1/tracks/368v5JTGPeCAUtqoyZyBRY,https://api.spotify.com/v1/audio-analysis/368v5JTGPeCAUtqoyZyBRY,221227,4
0.496,0.0975,1,-17.234,1,0.0318,0.703,0.000714,0.0951,0.36,141.397,audio_features,2HO2bnoMrpnZUbUqiilLHi,spotify:track:2HO2bnoMrpnZUbUqiilLHi,https://api.spotify.com/v1/tracks/2HO2bnoMrpnZUbUqiilLHi,https://api.spotify.com/v1/audio-analysis/2HO2bnoMrpnZUbUqiilLHi,327867,4
0.543,0.0672,1,-16.823,0,0.0907,0.942,0.671,0.109,0.163,144.51,audio_features,3oZTjbSmFxkUXGQTGrd4oK,spotify:track:3oZTjbSmFxkUXGQTGrd4oK,https://api.spotify.com/v1/tracks/3oZTjbSmFxkUXGQTGrd4oK,https://api.spotify.com/v1/audio-analysis/3oZTjbSmFxkUXGQTGrd4oK,219661,4
0.528,0.0784,1,-11.402,1,0.0413,0.954,1.54e-06,0.151,0.418,117.964,audio_features,7tOAtB2F50KXEkw86frba6,spotify:track:7tOAtB2F50KXEkw86frba6,https://api.spotify.com/v1/tracks/7tOAtB2F50KXEkw86frba6,https://api.spotify.com/v1/audio-analysis/7tOAtB2F50KXEkw86frba6,253482,4
0.706,0.0524,2,-21.217,0,0.0613,0.991,0.956,0.114,0.167,97.83,audio_features,1hxF3O1UPYgjeL6NAenR6K,spotify:track:1hxF3O1UPYgjeL6NAenR6K,https://api.spotify.com/v1/tracks/1hxF3O1UPYgjeL6NAenR6K,https://api.spotify.com/v1/audio-analysis/1hxF3O1UPYgjeL6NAenR6K,202571,3
0.528,0.291,10,-9.696,1,0.0401,0.914,0.0,0.121,0.355,76.805,audio_features,30LDuVfrePWbedYTc1mUCn,spotify:track:30LDuVfrePWbedYTc1mUCn,https://api.spotify.com/v1/tracks/30LDuVfrePWbedYTc1mUCn,https://api.spotify.com/v1/audio-analysis/30LDuVfrePWbedYTc1mUCn,157467,4
0.667,0.131,1,-12.523,0,0.0917,0.893,0.0,0.107,0.676,204.303,audio_features,3ZLcCm8IFo3Nt4bzGvv9GK,spotify:track:3ZLcCm8IFo3Nt4bzGvv9GK,https://api.spotify.com/v1/tracks/3ZLcCm8IFo3Nt4bzGvv9GK,https://api.spotify.com/v1/audio-analysis/3ZLcCm8IFo3Nt4bzGvv9GK,124596,4
0.413,0.454,2,-9.56,1,0.0408,0.886,1.17e-05,0.77,0.636,133.106,audio_features,7xnD6Suih6f0WmXhxjYXiL,spotify:track:7xnD6Suih6f0WmXhxjYXiL,https://api.spotify.com/v1/tracks/7xnD6Suih6f0WmXhxjYXiL,https://api.spotify.com/v1/audio-analysis/7xnD6Suih6f0WmXhxjYXiL,282000,4
0.701,0.0682,5,-11.889,1,0.157,0.93,0.95,0.0949,0.277,114.184,audio_features,7ts80Z4lqJbMynEZl2ZJ9G,spotify:track:7ts80Z4lqJbMynEZl2ZJ9G,https://api.spotify.com/v1/tracks/7ts80Z4lqJbMynEZl2ZJ9G,https://api.spotify.com/v1/audio-analysis/7ts80Z4lqJbMynEZl2ZJ9G,153809,4
0.623,0.295,0,-10.864,0,0.0305,0.806,9.79e-05,0.102,0.382,117.597,audio_features,5URFjpacfkMoB7tuGo8YZB,spotify:track:5URFjpacfkMoB7tuGo8YZB,https://api.spotify.com/v1/tracks/5URFjpacfkMoB7tuGo8YZB,https://api.spotify.com/v1/audio-analysis/5URFjpacfkMoB7tuGo8YZB,144800,4
0.468,0.289,1,-10.788,1,0.0395,0.932,0.0,0.108,0.336,81.952,audio_features,6By7bdjfyDOXiIjKXLoZ35,spotify:track:6By7bdjfyDOXiIjKXLoZ35,https://api.spotify.com/v1/tracks/6By7bdjfyDOXiIjKXLoZ35,https://api.spotify.com/v1/audio-analysis/6By7bdjfyDOXiIjKXLoZ35,248586,4
0.371,0.177,5,-17.961,1,0.0404,0.969,0.937,0.0903,0.066,131.958,audio_features,0dDL0rr41EHRx7Y1UZ4QZF,spotify:track:0dDL0rr41EHRx7Y1UZ4QZF,https://api.spotify.com/v1/tracks/0dDL0rr41EHRx7Y1UZ4QZF,https://api.spotify.com/v1/audio-analysis/0dDL0rr41EHRx7Y1UZ4QZF,346627,3
0.496,0.289,1,-5.942,1,0.0344,0.918,3.19e-05,0.111,0.275,94.231,audio_features,2o7aTRkVOAiQSv0CoFUKxk,spotify:track:2o7aTRkVOAiQSv0CoFUKxk,https://api.spotify.com/v1/tracks/2o7aTRkVOAiQSv0CoFUKxk,https://api.spotify.com/v1/audio-analysis/2o7aTRkVOAiQSv0CoFUKxk,223107,4
0.491,0.333,7,-10.004,1,0.029,0.581,0.0,0.0984,0.2,107.969,audio_features,59ew3BDqan1LlwZOuKA4TJ,spotify:track:59ew3BDqan1LlwZOuKA4TJ,https://api.spotify.com/v1/tracks/59ew3BDqan1LlwZOuKA4TJ,https://api.spotify.com/v1/audio-analysis/59ew3BDqan1LlwZOuKA4TJ,146453,4
0.628,0.264,6,-9.15,1,0.0312,0.672,0.0,0.0929,0.549,106.866,audio_features,0v2pMDiEBFyLnsuRPygRHI,spotify:track:0v2pMDiEBFyLnsuRPygRHI,https://api.spotify.com/v1/tracks/0v2pMDiEBFyLnsuRPygRHI,https://api.spotify.com/v1/audio-analysis/0v2pMDiEBFyLnsuRPygRHI,202571,4
0.374,0.185,5,-18.206,1,0.0683,0.991,0.928,0.091,0.0668,167.972,audio_features,5BkdZhEq6HNccsJhnMy2ee,spotify:track:5BkdZhEq6HNccsJhnMy2ee,https://api.spotify.com/v1/tracks/5BkdZhEq6HNccsJhnMy2ee,https://api.spotify.com/v1/audio-analysis/5BkdZhEq6HNccsJhnMy2ee,376349,3
0.369,0.522,5,-7.296,1,0.03,0.652,0.0,0.705,0.239,131.227,audio_features,7jAM9nhH8bjnGNe4dz59yE,spotify:track:7jAM9nhH8bjnGNe4dz59yE,https://api.spotify.com/v1/tracks/7jAM9nhH8bjnGNe4dz59yE,https://api.spotify.com/v1/audio-analysis/7jAM9nhH8bjnGNe4dz59yE,256493,4
0.782,0.276,8,-9.018,1,0.0399,0.698,0.0,0.186,0.558,120.155,audio_features,69qCg7Wvz0f5YLkcD6sKX1,spotify:track:69qCg7Wvz0f5YLkcD6sKX1,https://api.spotify.com/v1/tracks/69qCg7Wvz0f5YLkcD6sKX1,https://api.spotify.com/v1/audio-analysis/69qCg7Wvz0f5YLkcD6sKX1,165883,4
0.709,0.384,8,-9.282,1,0.0299,0.302,0.0,0.094,0.621,119.943,audio_features,7EKBhm179k7TCA5H0DNi6z,spotify:track:7EKBhm179k7TCA5H0DNi6z,https://api.spotify.com/v1/tracks/7EKBhm179k7TCA5H0DNi6z,https://api.spotify.com/v1/audio-analysis/7EKBhm179k7TCA5H0DNi6z,192261,4
0.424,0.116,5,-13.915,1,0.057,0.67,0.92,0.0951,0.0645,132.792,audio_features,6BxzweZZbC1mKHnDZcIx5f,spotify:track:6BxzweZZbC1mKHnDZcIx5f,https://api.spotify.com/v1/tracks/6BxzweZZbC1mKHnDZcIx5f,https://api.spotify.com/v1/audio-analysis/6BxzweZZbC1mKHnDZcIx5f,212076,5
0.904,0.413,0,-8.886,1,0.0426,0.621,3.97e-06,0.0905,0.442,124.013,audio_features,5Sv49TBkMR6Q5exf9IUhzK,spotify:track:5Sv49TBkMR6Q5exf9IUhzK,https://api.spotify.com/v1/tracks/5Sv49TBkMR6Q5exf9IUhzK,https://api.spotify.com/v1/audio-analysis/5Sv49TBkMR6Q5exf9IUhzK,233221,4
0.629,0.285,8,-11.167,1,0.0379,0.595,0.000117,0.322,0.279,89.604,audio_features,7mHA2AvAUZX8aUW3ijaabM,spotify:track:7mHA2AvAUZX8aUW3ijaabM,https://api.spotify.com/v1/tracks/7mHA2AvAUZX8aUW3ijaabM,https://api.spotify.com/v1/audio-analysis/7mHA2AvAUZX8aUW3ijaabM,243345,4
0.405,0.146,3,-15.581,1,0.0331,0.939,0.000158,0.113,0.232,117.698,audio_features,58CcxySByjheGAh5BvphS3,spotify:track:58CcxySByjheGAh5BvphS3,https://api.spotify.com/v1/tracks/58CcxySByjheGAh5BvphS3,https://api.spotify.com/v1/audio-analysis/58CcxySByjheGAh5BvphS3,146113,4
0.161,0.132,1,-21.433,0,0.0391,0.983,0.92,0.0953,0.221,167.267,audio_features,00xgxUTRvuw73mzqnajWaL,spotify:track:00xgxUTRvuw73mzqnajWaL,https://api.spotify.com/v1/tracks/00xgxUTRvuw73mzqnajWaL,https://api.spotify.com/v1/audio-analysis/00xgxUTRvuw73mzqnajWaL,263129,3
0.414,0.161,7,-22.32,0,0.0318,0.883,0.000223,0.117,0.423,159.375,audio_features,5ihS6UUlyQAfmp48eSkxuQ,spotify:track:5ihS6UUlyQAfmp48eSkxuQ,https://api.spotify.com/v1/tracks/5ihS6UUlyQAfmp48eSkxuQ,https://api.spotify.com/v1/audio-analysis/5ihS6UUlyQAfmp48eSkxuQ,199493,4
0.565,0.116,0,-14.616,1,0.037,0.993,0.913,0.11,0.0804,67.934,audio_features,5SENlOiyjcDAyNy9u1wjj0,spotify:track:5SENlOiyjcDAyNy9u1wjj0,https://api.spotify.com/v1/tracks/5SENlOiyjcDAyNy9u1wjj0,https://api.spotify.com/v1/audio-analysis/5SENlOiyjcDAyNy9u1wjj0,141080,4
0.338,0.34,9,-12.049,0,0.0339,0.58,0.0032,0.116,0.197,82.433,audio_features,5CQ30WqJwcep0pYcV4AMNc,spotify:track:5CQ30WqJwcep0pYcV4AMNc,https://api.spotify.com/v1/tracks/5CQ30WqJwcep0pYcV4AMNc,https://api.spotify.com/v1/audio-analysis/5CQ30WqJwcep0pYcV4AMNc,482830,4
0.502,0.509,8,-7.649,1,0.0343,0.316,0.000103,0.252,0.705,186.884,audio_features,1w4CWVugDrcznca740jVYS,spotify:track:1w4CWVugDrcznca740jVYS,https://api.spotify.com/v1/tracks/1w4CWVugDrcznca740jVYS,https://api.spotify.com/v1/audio-analysis/1w4CWVugDrcznca740jVYS,130218,4
0.311,0.0732,0,-20.683,0,0.0435,0.994,0.91,0.129,0.0678,132.32,audio_features,6yS9ensqzNEQ0NWP6Xrvwi,spotify:track:6yS9ensqzNEQ0NWP6Xrvwi,https://api.spotify.com/v1/tracks/6yS9ensqzNEQ0NWP6Xrvwi,https://api.spotify.com/v1/audio-analysis/6yS9ensqzNEQ0NWP6Xrvwi,260714,4
0.5,0.292,0,-8.554,1,0.0323,0.746,0.0,0.188,0.37,145.879,audio_features,6soW9pvcXoYrnyVmTC9ErH,spotify:track:6soW9pvcXoYrnyVmTC9ErH,https://api.spotify.com/v1/tracks/6soW9pvcXoYrnyVmTC9ErH,https://api.spotify.com/v1/audio-analysis/6soW9pvcXoYrnyVmTC9ErH,185200,4
0.315,0.715,11,-8.072,0,0.0362,0.00125,7.97e-06,0.0942,0.497,155.925,audio_features,6Qyc6fS4DsZjB2mRW9DsQs,spotify:track:6Qyc6fS4DsZjB2mRW9DsQs,https://api.spotify.com/v1/tracks/6Qyc6fS4DsZjB2mRW9DsQs,https://api.spotify.com/v1/audio-analysis/6Qyc6fS4DsZjB2mRW9DsQs,289533,3
0.569,0.229,6,-13.641,1,0.0336,0.668,0.0194,0.112,0.154,124.865,audio_features,3zQy5XQgh7u50hCCZ6ZGz1,spotify:track:3zQy5XQgh7u50hCCZ6ZGz1,https://api.spotify.com/v1/tracks/3zQy5XQgh7u50hCCZ6ZGz1,https://api.spotify.com/v1/audio-analysis/3zQy5XQgh7u50hCCZ6ZGz1,268678,4
0.475,0.322,7,-10.687,1,0.0283,0.367,0.00056,0.11,0.387,93.503,audio_features,6zeE5tKyr8Nu882DQhhSQI,spotify:track:6zeE5tKyr8Nu882DQhhSQI,https://api.spotify.com/v1/tracks/6zeE5tKyr8Nu882DQhhSQI,https://api.spotify.com/v1/audio-analysis/6zeE5tKyr8Nu882DQhhSQI,206267,4
0.628,0.264,6,-9.15,1,0.0312,0.672,0.0,0.0929,0.549,106.866,audio_features,0v2pMDiEBFyLnsuRPygRHI,spotify:track:0v2pMDiEBFyLnsuRPygRHI,https://api.spotify.com/v1/tracks/0v2pMDiEBFyLnsuRPygRHI,https://api.spotify.com/v1/audio-analysis/0v2pMDiEBFyLnsuRPygRHI,202571,4
0.527,0.415,4,-11.451,0,0.122,0.457,1.72e-05,0.117,0.515,78.169,audio_features,1k1Bqnv2R0uJXQN4u6LKYt,spotify:track:1k1Bqnv2R0uJXQN4u6LKYt,https://api.spotify.com/v1/tracks/1k1Bqnv2R0uJXQN4u6LKYt,https://api.spotify.com/v1/audio-analysis/1k1Bqnv2R0uJXQN4u6LKYt,125093,4
0.575,0.205,3,-20.414,1,0.0509,0.988,0.943,0.101,0.28,117.844,audio_features,6usjiNh1J31u7SCfub0Wgi,spotify:track:6usjiNh1J31u7SCfub0Wgi,https://api.spotify.com/v1/tracks/6usjiNh1J31u7SCfub0Wgi,https://api.spotify.com/v1/audio-analysis/6usjiNh1J31u7SCfub0Wgi,379228,3
0.526,0.749,3,-6.964,1,0.0283,0.023,1.76e-06,0.0692,0.421,99.982,audio_features,754kgU5rWscRTfvlsuEwFp,spotify:track:754kgU5rWscRTfvlsuEwFp,https://api.spotify.com/v1/tracks/754kgU5rWscRTfvlsuEwFp,https://api.spotify.com/v1/audio-analysis/754kgU5rWscRTfvlsuEwFp,208680,4
